Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon'.p-value	'COVID-19' vs 'normal' in 'colon'.log2foldchange	'COVID-19' vs 'normal' in 'lung'.p-value	'COVID-19' vs 'normal' in 'lung'.log2foldchange
ENSG00000256001		0.0191365483424223	-2.7	NA	-0.4
ENSG00000256004		NA	0	NA	0
ENSG00000256006		0.869873266565116	0.1	0.664575668617001	0.6
ENSG00000256007	ARAP1-AS1	NA	0	NA	0
ENSG00000256008		NA	0.1	NA	0
ENSG00000256011		0.120793283654661	-1.9	5.66465573586321e-05	-3.8
ENSG00000256013		NA	0	NA	0
ENSG00000256019	TAS2R63P	0.0133351529550373	-1.5	0.209523565788209	-1
ENSG00000256020		0.142164460218288	-1.9	0.0101097883414367	-3
ENSG00000256021	ELOCP31	0.390317938607733	1	0.825877488805524	0.4
ENSG00000256022	LINC02411	NA	0	NA	0
ENSG00000256025	CACNA1C-AS4	0.480807873831017	0.6	0.9920020774336	0
ENSG00000256028		0.421139905213214	-1.2	NA	-0.2
ENSG00000256029		0.296533670267447	-0.9	0.666370373905546	-0.4
ENSG00000256030	CBX3P4	NA	-0.4	NA	-0.8
ENSG00000256031		NA	0	NA	0
ENSG00000256034		NA	0	NA	0
ENSG00000256035		NA	0.1	NA	0.1
ENSG00000256037	MRPL40P1	NA	0	NA	0.1
ENSG00000256039	LINC02446	0.659830277542349	-0.6	0.239582358239155	1.5
ENSG00000256040	PAPPA-AS1	NA	0	NA	0
ENSG00000256041		NA	0.1	NA	-1
ENSG00000256043	CTSO	0.35632305774617	0.5	0.280168758976404	-0.5
ENSG00000256044		NA	0	NA	0
ENSG00000256045	MTRNR2L10	0.168222286473811	1.1	0.0603881890435582	1.5
ENSG00000256050		0.00729323254741309	-2.9	NA	-0.5
ENSG00000256053	COA8	0.0530156173884344	-0.6	0.431391007524874	0.5
ENSG00000256056		0.765351311351172	0.3	0.480014073194354	-0.6
ENSG00000256060	TRAPPC2B	0.817703309772941	0.2	0.991203927675354	0
ENSG00000256061	DNAAF4	0.993850393273663	0	0.0399295762662928	-1.2
ENSG00000256064		NA	-1.1	NA	0
ENSG00000256069	A2MP1	0.0425526811628005	-1.3	0.231452003571727	-0.9
ENSG00000256070		NA	-1.1	NA	0.8
ENSG00000256071		NA	-1.2	NA	0
ENSG00000256072		NA	0	0.854079037889982	-0.4
ENSG00000256073	URB1-AS1	0.523163373888473	-0.6	0.532180584834966	0.8
ENSG00000256075		NA	-0.1	NA	0
ENSG00000256077	LINC02442	NA	0	NA	-0.3
ENSG00000256079	FAM133GP	NA	-0.5	0.871655748248576	-0.3
ENSG00000256081		NA	0	NA	0
ENSG00000256083		3.11244116858715e-05	-3.7	0.135402914024567	2.2
ENSG00000256084		0.812150801107658	-0.3	NA	-0.1
ENSG00000256085		2.75135298875482e-06	-4.2	0.171326648582478	-2
ENSG00000256087	ZNF432	0.735260359213982	0.2	0.205955465209395	-0.4
ENSG00000256091	MTRF1LP1	0.34265699064531	-1.2	0.327398782436354	1.3
ENSG00000256092	SBNO1-AS1	2.51309715611748e-05	-2.6	0.885145689399571	-0.2
ENSG00000256093		NA	0	NA	0
ENSG00000256098		0.192730406896177	-1.7	0.923940388478325	-0.2
ENSG00000256100		NA	0	NA	0
ENSG00000256101		0.619499940437193	0.7	0.622946238305845	-0.7
ENSG00000256103	ATP5MFP5	NA	-0.3	NA	0
ENSG00000256108		NA	-0.1	NA	0.2
ENSG00000256115	LINC02443	NA	-0.1	NA	0
ENSG00000256116		NA	-0.6	NA	-0.8
ENSG00000256120	SOX5-AS1	0.783821319522518	0.3	0.714733764215566	-0.4
ENSG00000256124	LINC01152	0.299062230535257	-1.3	0.203909203646995	1.9
ENSG00000256125	FAM32EP	NA	-0.1	NA	0
ENSG00000256128	LINC00944	0.000448712151031214	-2.6	0.126563172858949	-1.4
ENSG00000256134	EGLN3P1	0.573015383066377	-0.5	0.00022613700317114	-2.7
ENSG00000256136		NA	0	NA	0
ENSG00000256137		NA	0	NA	0
ENSG00000256138	ZKSCAN7P1	NA	0.7	NA	0
ENSG00000256139		0.010642482126684	-1.6	0.120647178285278	-1.6
ENSG00000256146		0.723735588447613	-0.6	NA	-0.3
ENSG00000256148		0.0385340607446472	1.4	0.860611031284149	0.1
ENSG00000256149		NA	0	NA	0
ENSG00000256150	ITFG2-AS1	NA	0.1	NA	0.6
ENSG00000256151	ADGRD1-AS1	0.775555447708342	-0.4	0.000175166340130796	-2.4
ENSG00000256152		NA	0	NA	0
ENSG00000256155	LINC02598	0.264719131905374	-1.6	NA	-0.2
ENSG00000256157		NA	0	NA	0
ENSG00000256159		0.181992824359549	-1.8	0.929327879569398	0.2
ENSG00000256162	SMLR1	0.00488817177566328	-2.3	3.28092652253125e-05	-4
ENSG00000256166	LINC02571	NA	0	NA	0
ENSG00000256167	ATF4P4	0.729422279358774	-0.4	NA	-0.9
ENSG00000256171	GCSHP4	0.430644839586707	-1.2	NA	-0.5
ENSG00000256172	LINC02420	NA	0	NA	-0.1
ENSG00000256176		0.972466860613201	0	0.21418518072772	-1.2
ENSG00000256181		NA	0	NA	-0.6
ENSG00000256185		0.631959939075442	-0.5	0.384426585741274	-0.9
ENSG00000256188	TAS2R30	0.998401521533403	0	0.477698824139874	-0.4
ENSG00000256189		0.297200226643569	-1.5	NA	-1.3
ENSG00000256192	OOEPP2	NA	0	NA	0
ENSG00000256193	LINC00507	0.0272616646212369	-2.2	NA	0
ENSG00000256195		0.615419297699806	0.6	0.714733764215566	-0.3
ENSG00000256196		NA	-1.2	NA	0.2
ENSG00000256197	TSPAN9-IT1	0.658120422044988	-0.7	0.755463575288108	-0.5
ENSG00000256199		NA	0	NA	0.3
ENSG00000256204		NA	0	NA	0
ENSG00000256206		NA	0	NA	0
ENSG00000256209		NA	0	NA	0
ENSG00000256210		NA	0	NA	0
ENSG00000256211	SKP1P2	0.00376339540489698	1.3	0.955828501253037	-0.1
ENSG00000256218		NA	0	NA	0.4
ENSG00000256220		NA	0	NA	0
ENSG00000256221		NA	0	NA	0
ENSG00000256222	MTRNR2L3	0.57324309181796	-0.6	0.267747252129959	1.4
ENSG00000256223	ZNF10	0.718093490273082	-0.2	0.0110621384543619	-1
ENSG00000256226		NA	-1.4	NA	-1.4
ENSG00000256229	ZNF486	0.528312674652694	0.4	0.197560467323621	0.8
ENSG00000256232	LINC02387	0.104764060648123	-1.7	NA	0
ENSG00000256234		0.7208668225402	0.3	0.508669756606339	-0.7
ENSG00000256235	SMIM3	0.00197346637496603	1.9	0.655871815014322	0.4
ENSG00000256237		NA	-0.6	NA	-0.2
ENSG00000256238	SUPT16HP1	0.632873729370334	-0.3	0.135156134552067	1.1
ENSG00000256243	RPL7AP3	0.00278306716097683	-2.2	0.00465305254242841	-2.8
ENSG00000256249		0.859517926776027	-0.3	0.261787275169159	1.6
ENSG00000256250		0.458468929470967	-0.8	0.00657868110961557	2.2
ENSG00000256254		0.509342836842196	-1	NA	0
ENSG00000256256		NA	0.1	NA	0
ENSG00000256257		0.990581451372031	0	NA	0
ENSG00000256258		NA	0	NA	0
ENSG00000256259	LINC02425	NA	0	NA	0
ENSG00000256262	USP30-AS1	0.0638909414273343	-1.7	0.532131880739991	-0.9
ENSG00000256263	DDX11L8	NA	0	NA	0
ENSG00000256268	LINC02454	0.439005632658541	-1.1	0.967476823468967	0.1
ENSG00000256269	HMBS	0.0824912733245386	-1.1	0.162691447661671	1.1
ENSG00000256271	CACNA1C-AS2	0.0937361379212583	-1.7	0.878373496905169	-0.3
ENSG00000256273		0.418793905141861	-1.1	0.76577153801511	-0.6
ENSG00000256274	TAS2R64P	0.763871664724164	-0.3	0.691099399358717	-0.3
ENSG00000256278		0.00753068622717239	-1.9	0.0894025403541073	-1.7
ENSG00000256280	ATP5MGP1	NA	-0.5	NA	0.1
ENSG00000256281		NA	0	NA	0
ENSG00000256282		0.626457009844256	-0.6	0.46457342725818	0.9
ENSG00000256283	METTL8P1	0.307455465843651	1.1	0.687898275414981	-0.5
ENSG00000256285	OSBPL9P5	0.293698030652495	-1.5	NA	0.3
ENSG00000256286		NA	0	NA	0
ENSG00000256287	LINC02398	0.291414230268114	1	0.112556843208032	-1.4
ENSG00000256288	LINC02617	NA	0	NA	0.7
ENSG00000256292	LINC02376	NA	0	NA	0
ENSG00000256293	ATP6V1E1P3	0.00917708740872459	1	0.535944469200824	0.3
ENSG00000256294	ZNF225	0.722246717138907	0.3	0.910079219459915	0.1
ENSG00000256298		NA	0.1	NA	0
ENSG00000256299		0.41924119443601	-0.8	0.883021606645687	0.1
ENSG00000256306		NA	0	NA	0.8
ENSG00000256310	NDUFA5P6	NA	0	NA	0
ENSG00000256311		NA	0	NA	0
ENSG00000256312		NA	0.1	NA	0
ENSG00000256314		0.087957611677241	1.3	0.229646030966232	1
ENSG00000256315		0.296706284679496	0.9	0.00787947743826067	-1.7
ENSG00000256321		NA	0	NA	0.4
ENSG00000256325		0.2233717989781	-0.9	0.113582878238676	1.3
ENSG00000256331	NIFKP3	NA	-0.1	NA	0.5
ENSG00000256338	RPL41P2	0.636546351505957	-0.2	0.113744759935169	1
ENSG00000256339		NA	-0.3	NA	-1.4
ENSG00000256340	ABCC6P1	0.145933848893779	-1.3	0.133326225915397	-1.3
ENSG00000256341		NA	0.3	NA	0
ENSG00000256343		NA	0.6	NA	0
ENSG00000256346		NA	0	NA	0
ENSG00000256347	OR8R1P	NA	-0.1	0.858567503317717	0.4
ENSG00000256349		NA	0	NA	0
ENSG00000256350		NA	-0.1	NA	0
ENSG00000256351		0.59956282639272	0.5	0.0548888255257878	-1.7
ENSG00000256353		NA	0	NA	0
ENSG00000256355	NTAN1P3	NA	0	0.190867490350109	-1.8
ENSG00000256356	HSPA8P5	0.966978374022608	-0.1	0.39612884691804	1
ENSG00000256357		NA	0.1	NA	0
ENSG00000256358	RPL31P57	NA	0.3	NA	0.8
ENSG00000256361		0.917955915084586	-0.1	0.919505892633799	0.1
ENSG00000256362	LINC02375	NA	0.1	NA	0
ENSG00000256364		NA	0	NA	0
ENSG00000256371	LRRC34P1	NA	0	NA	0
ENSG00000256372		0.765708636604643	-0.5	NA	-0.2
ENSG00000256374	PPIAL4D	NA	0	NA	0
ENSG00000256377		0.0696159080384724	-2	0.216754935402951	-1.6
ENSG00000256378		NA	0	NA	0
ENSG00000256379	TRAV8-5	NA	-0.5	NA	0
ENSG00000256381		0.0325968857114568	-2.7	NA	0
ENSG00000256385	UBE2NP1	NA	0.4	NA	0.1
ENSG00000256389		NA	0	NA	0.2
ENSG00000256393	RPL41P5	NA	-0.3	NA	-0.2
ENSG00000256394	ASIC5	0.45331170053229	-1.1	NA	0
ENSG00000256399		0.0799696763557382	-1.3	0.222817493749173	-1
ENSG00000256400		0.0930260249336091	-1.9	0.356367686898546	1.1
ENSG00000256403		0.703158270962395	-0.6	NA	-0.2
ENSG00000256407		0.545236479121995	0.9	0.737598558541635	-0.6
ENSG00000256417		NA	-0.3	NA	0.5
ENSG00000256420	OSBPL9P4	0.0649401653444766	-2.1	NA	-0.7
ENSG00000256422	LINC02552	NA	0.1	0.149863828048494	-2
ENSG00000256424	LINC02414	NA	0	NA	0
ENSG00000256427		0.999542067594459	0	0.869608634238769	0.3
ENSG00000256433		0.0016464124718503	-2	0.186368199165671	-1.1
ENSG00000256436	TAS2R31	0.107880789178725	-1.1	0.596986788043986	-0.4
ENSG00000256440		NA	0	NA	0
ENSG00000256441	DNAJB6P5	NA	0	NA	0
ENSG00000256442		NA	0.7	NA	-0.8
ENSG00000256443		5.82714374672547e-09	-4.8	0.21733734026185	-1.8
ENSG00000256448		0.148540885050832	-1.5	0.0390075000771291	-2
ENSG00000256450		0.271815936046668	-1.4	NA	-0.4
ENSG00000256452		0.0228665870154754	-1.9	0.35413883339883	0.9
ENSG00000256453	DND1	NA	0	NA	0
ENSG00000256458		0.6778721309376	0.7	NA	-0.5
ENSG00000256462		NA	0	NA	0
ENSG00000256463	SALL3	NA	-0.1	NA	0.1
ENSG00000256464	YWHABP2	0.545096279575251	-0.8	0.73951799063345	0.6
ENSG00000256465		NA	-0.2	NA	0
ENSG00000256469		0.908177102756322	0.2	0.136937331930268	-2.2
ENSG00000256473		0.778084055919994	0.3	0.568261675347196	0.8
ENSG00000256474	TRAV11	NA	0	NA	0
ENSG00000256480		0.232865241973134	-1.6	NA	0.3
ENSG00000256481		0.0518189162954565	2.4	NA	0.3
ENSG00000256482		0.131894446407945	-1.5	0.741588282729817	0.5
ENSG00000256484		NA	0	NA	0
ENSG00000256494	LINC02825	NA	-0.9	NA	0
ENSG00000256496		NA	0	NA	0
ENSG00000256499	LINC02468	NA	-0.7	0.878961278359926	0.2
ENSG00000256500		NA	0	NA	0
ENSG00000256502		NA	0	NA	0
ENSG00000256504		NA	-0.6	NA	-1.4
ENSG00000256508	MRGPRF-AS1	0.00371759016010351	-2.4	0.00541577028552959	-2.9
ENSG00000256512		NA	0	NA	0
ENSG00000256513		NA	0	NA	0
ENSG00000256514		NA	0	NA	0
ENSG00000256518	FOLR1P1	0.636546351505957	-0.8	NA	0.1
ENSG00000256525	POLG2	0.0867194869045412	1	0.0500072495992495	1.4
ENSG00000256533		0.779785764133712	0.3	0.99073781415016	0
ENSG00000256537	SMIM10L1	0.402825775223895	0.3	0.01124637682882	0.9
ENSG00000256538		0.32859132142813	-1.5	NA	-0.1
ENSG00000256540		NA	-0.4	0.195269495064528	1.3
ENSG00000256542		NA	0	NA	0
ENSG00000256546		0.263775260970447	-0.8	0.702090515127159	-0.4
ENSG00000256551	LINC02369	NA	0	NA	0
ENSG00000256552		0.0512042126917528	-2.4	0.017267848642531	-2.1
ENSG00000256553	TRAV1-2	NA	-0.5	NA	-1.2
ENSG00000256557		0.00125657613144853	-2.2	0.0237339209771612	-1.6
ENSG00000256560	LINC01486	NA	-0.2	NA	-0.1
ENSG00000256563	NANOGNBP2	0.251106505516316	1.3	0.504720711388034	-0.9
ENSG00000256564		0.391447860463195	0.7	0.13547689007081	-1.1
ENSG00000256566		NA	0	NA	0
ENSG00000256568		NA	-0.6	NA	0
ENSG00000256569		NA	0	NA	0
ENSG00000256571		0.267605416043439	-0.8	0.838966451827967	0.2
ENSG00000256574	OR13A1	0.0864784511138737	-2.2	0.895449432269018	-0.3
ENSG00000256576	LINC02361	0.00119528281343346	-3.2	NA	-0.9
ENSG00000256577	SLC6A12-AS1	NA	0	NA	0
ENSG00000256581	NLRP9P1	NA	0	NA	0.9
ENSG00000256582	LINC02390	0.000581782638728596	-3	0.826078177173515	0.3
ENSG00000256588		0.997262670832173	0	0.741642818652393	-0.4
ENSG00000256589	ENPP7P5	0.328655906321425	-1	0.109533089316936	-1.8
ENSG00000256590	TRDV3	NA	0	NA	0
ENSG00000256591		0.261204385454669	-0.6	0.468487370966572	-0.5
ENSG00000256594		0.632004478741272	-0.5	0.970734814983245	-0.1
ENSG00000256596		NA	-0.6	NA	0.4
ENSG00000256597	LINC02393	0.45198247192791	-1.1	NA	0
ENSG00000256603		0.000402396579937153	-3.5	0.790142254182932	0.4
ENSG00000256609		0.00356263281543996	-2.4	0.0890308094441709	-1.8
ENSG00000256612	CYP2B7P	0.0048893681914021	-2.3	0.000411118057873868	-2.2
ENSG00000256614	AK6P1	NA	0	NA	0
ENSG00000256615		NA	0	0.229691866417592	-1.4
ENSG00000256616		0.206851284383862	-1.1	0.554647082823738	0.7
ENSG00000256618	MTRNR2L1	0.323658188194989	1.3	0.866084298576745	0.3
ENSG00000256625		1.91561852679879e-05	-3.5	0.372585943819786	-0.8
ENSG00000256626		NA	0.2	NA	-0.8
ENSG00000256627		NA	0.3	NA	0
ENSG00000256628	ZBTB11-AS1	0.0809962124175982	-1	0.659695689562362	-0.4
ENSG00000256630		NA	-0.3	NA	-0.4
ENSG00000256632		NA	0	NA	0
ENSG00000256633	PDE2A-AS2	0.696811835550188	-0.6	NA	0.3
ENSG00000256637	LINC01965	0.872307142732069	0.3	NA	0
ENSG00000256640		0.137973071171748	-1.1	0.257051366515176	-1.4
ENSG00000256642	LINC00273	NA	0	NA	0
ENSG00000256643	LINC02441	0.0146689017122026	-2.3	NA	0.6
ENSG00000256646		NA	0.1	NA	0
ENSG00000256650	RERG-IT1	0.797889784709281	0.3	0.0380939891446561	-2
ENSG00000256651		0.417039121097117	-0.9	0.740741381809932	-0.4
ENSG00000256654		3.2531421181928e-05	-4.2	0.44226748076391	-1.2
ENSG00000256657		0.107473109864171	-1.6	0.0181333652882362	-1.8
ENSG00000256658		NA	-1.3	NA	-0.2
ENSG00000256659	LINC02368	NA	0	NA	0
ENSG00000256660	CLEC12B	0.880552979271519	-0.2	0.37992018653884	-1
ENSG00000256661	A2ML1-AS1	NA	0	NA	0
ENSG00000256663		0.232476459168044	-1.7	NA	0.2
ENSG00000256664		NA	0	NA	0
ENSG00000256667	KLRA1P	0.0883210290387008	-0.8	0.773914557983554	0.3
ENSG00000256670		NA	-0.5	NA	0.1
ENSG00000256671	LIMS4	NA	0	NA	-0.2
ENSG00000256672	LINC02455	NA	-0.2	NA	0
ENSG00000256673		0.000114995917496778	-3	0.468487370966572	0.8
ENSG00000256674		0.0119836685923439	-2.7	NA	-0.5
ENSG00000256678		NA	-0.2	0.403148423208291	1.3
ENSG00000256681	MIX23P5	0.587143059141882	-0.6	0.103667478798377	-1.8
ENSG00000256682		0.257151200234531	0.9	0.0282592495858389	-1.2
ENSG00000256683	ZNF350	0.937424228998007	0.1	0.0632300836503193	-0.7
ENSG00000256684	LINC02737	NA	0	NA	0.2
ENSG00000256686		NA	0	NA	0
ENSG00000256690		0.964513384871333	0.1	NA	0
ENSG00000256691		NA	0	NA	0
ENSG00000256694		NA	-0.1	0.985666252520068	0
ENSG00000256695		NA	0	NA	0
ENSG00000256699	TMEM132D-AS2	NA	-0.5	NA	-0.4
ENSG00000256704	ENTR1P1	NA	0	NA	0
ENSG00000256705		0.947418681014327	-0.1	0.32513334301732	1
ENSG00000256706		NA	0	NA	0
ENSG00000256708		0.0900785195138992	-2.2	NA	-0.1
ENSG00000256709	CSGALNACT2P2	NA	0.2	NA	0
ENSG00000256712		0.0464615219504923	-1.6	0.269269768402426	-1.2
ENSG00000256713	PGA5	NA	0	NA	-0.3
ENSG00000256714		NA	-0.7	NA	-0.8
ENSG00000256717	LINC02698	NA	0	NA	-0.4
ENSG00000256720	BTG1P1	0.233322971204262	-1.7	0.260737393875088	-1.4
ENSG00000256721	CACNA1C-IT3	0.0921598473791365	1.6	0.956920782136026	-0.1
ENSG00000256723		0.63292753082074	-0.6	0.000376365173115595	-3.9
ENSG00000256732		NA	-0.5	NA	0.3
ENSG00000256733		0.104632205715388	-2	0.497097541123884	-0.8
ENSG00000256734		NA	0	NA	-0.4
ENSG00000256737	RBBP4P5	NA	0.4	NA	0.9
ENSG00000256739		0.000117349081463427	-3.2	0.552474702947507	-0.7
ENSG00000256742	KDM2B-DT	NA	-1.1	0.666919862210187	0.8
ENSG00000256745	ARPC3P3	0.660782680536625	0.3	0.548335448779574	0.6
ENSG00000256746	MADD-AS1	0.487675598218918	-0.7	0.0901247450878424	1.8
ENSG00000256747		NA	0	NA	0
ENSG00000256748		NA	-0.3	0.3304272385961	-1.3
ENSG00000256750	LINC02423	NA	0	NA	0
ENSG00000256751	PLBD1-AS1	0.468846402979866	-0.8	0.691848954770058	-0.7
ENSG00000256752	HPRT1P3	NA	0.1	NA	0
ENSG00000256756	TIMM17BP1	NA	0	NA	0
ENSG00000256757		NA	0.1	NA	0
ENSG00000256762	STH	NA	-0.2	NA	0.1
ENSG00000256769	CACNA1C-AS3	0.313705636765381	1.1	0.759996431305016	0.5
ENSG00000256771	ZNF253	0.24516234511479	-0.5	0.526375481573253	-0.3
ENSG00000256774		NA	0	NA	0
ENSG00000256777	PDCL3P7	NA	0.1	NA	0.5
ENSG00000256779		NA	0	NA	0.1
ENSG00000256783		NA	0	NA	0
ENSG00000256789		0.874066427760759	-0.2	0.953445936806195	-0.1
ENSG00000256797	KLRF2	NA	-0.5	NA	0.6
ENSG00000256799		0.50878778951661	-1	NA	-0.2
ENSG00000256802		0.0608671488377258	-2.2	NA	0.3
ENSG00000256803		NA	0	NA	-0.3
ENSG00000256804		NA	0	NA	0
ENSG00000256806	C17orf100	0.126950447498921	-1.4	0.909882917880435	0.2
ENSG00000256810		0.410338353022582	-1.2	0.161275721885975	-1.9
ENSG00000256811		NA	0	NA	-1.6
ENSG00000256812	CAPNS2	0.26742964116827	-1.5	0.518517659637687	1
ENSG00000256813		NA	0	NA	0
ENSG00000256814		NA	0	NA	0
ENSG00000256817	TPT1P12	0.000233457524081606	-3.7	0.0461684426836815	-2.2
ENSG00000256824		NA	-0.2	NA	0
ENSG00000256825		NA	0	NA	0
ENSG00000256826	ATP5MFP4	0.00413063407399317	-3	0.276156378726163	1.5
ENSG00000256827		0.985216283899127	0	0.359916868574471	-1.5
ENSG00000256835		NA	0	NA	0
ENSG00000256837	CACNA1C-IT1	0.144480568384705	-2.1	NA	0.3
ENSG00000256843		0.0990019607930725	-1.8	NA	0.8
ENSG00000256844	MEF2BNBP1	NA	0	NA	-0.5
ENSG00000256847	CCND2P1	NA	-0.3	NA	0.1
ENSG00000256849	TCP1P3	0.999763368401895	0	0.553069600813064	-0.4
ENSG00000256851		NA	0	NA	0
ENSG00000256852	KNOP1P1	NA	0	NA	0
ENSG00000256861		NA	0	NA	0
ENSG00000256862	PARP11-AS1	0.0190726120112783	-1.8	0.502939047314642	-0.9
ENSG00000256863		NA	0.1	0.0267650502122137	-2.8
ENSG00000256870	SLC5A8	0.217585596492073	-1.5	0.999420410700965	0
ENSG00000256875		NA	0	NA	0
ENSG00000256879		0.0944470936471946	-1.3	0.538311150547175	-0.8
ENSG00000256884		NA	0.6	NA	0
ENSG00000256888	LINC02366	NA	-0.1	NA	0.2
ENSG00000256892	MTRNR2L7	NA	0	NA	0
ENSG00000256894		0.0773289638234852	-1.6	0.465749371387462	-1.1
ENSG00000256896	PSMC1P8	NA	0.1	NA	0
ENSG00000256897		0.0279642567163291	-1.6	0.580655296661056	0.8
ENSG00000256898	ARPC3P4	0.00814615640066827	-2.4	0.790694987920796	0.5
ENSG00000256902	IQSEC3P1	NA	-0.3	NA	0.1
ENSG00000256904	A2ML1-AS2	NA	0.1	NA	0
ENSG00000256906	LINC02419	NA	0	NA	0.1
ENSG00000256912	GCNAP1	0.739386442093267	0.5	NA	0.6
ENSG00000256913		0.251109445480757	-1.5	0.560729517745262	-0.9
ENSG00000256915		NA	0	NA	0
ENSG00000256916		NA	-0.1	NA	0
ENSG00000256917		NA	0	NA	0
ENSG00000256922		NA	0.1	NA	0.1
ENSG00000256923		NA	0	NA	0
ENSG00000256925	ADGRA1-AS1	NA	0	NA	0
ENSG00000256928		NA	0	NA	0
ENSG00000256937	KRT17P8	NA	-0.3	NA	-0.5
ENSG00000256940	PPP1R14B-AS1	NA	-0.9	NA	-0.1
ENSG00000256943		NA	-1.3	NA	0
ENSG00000256944		NA	0	NA	0
ENSG00000256947		0.694335162524754	0.4	0.667784037684879	-0.5
ENSG00000256948		0.443510716303257	-1	0.296886354247384	-1.2
ENSG00000256950		NA	-0.3	NA	0.9
ENSG00000256951		NA	0	NA	0
ENSG00000256955		NA	0	NA	0
ENSG00000256963		NA	0	NA	0
ENSG00000256966		NA	0	NA	0
ENSG00000256967		NA	-0.5	0.355210658887887	1.3
ENSG00000256968	SNRPEP2	0.79618593974312	-0.3	NA	-0.4
ENSG00000256969		NA	0	NA	-0.3
ENSG00000256971	LINC00508	NA	0	NA	0
ENSG00000256972		0.339876178004217	1.3	0.477363934288905	-0.9
ENSG00000256973		0.367397689312109	-0.5	0.516344893734815	-0.4
ENSG00000256975		0.000301021270725718	-3.2	0.264599120420768	-1.6
ENSG00000256977	LIMS3	NA	0	NA	0.3
ENSG00000256980	KHDC1L	NA	0.1	NA	0
ENSG00000256981		0.0600377001779639	1.2	0.737454756077509	-0.3
ENSG00000256982		0.313923183587943	-1.4	NA	0
ENSG00000256984		0.296145721621226	-1.5	0.680714359840811	0.8
ENSG00000256986		NA	0.1	NA	0
ENSG00000256987		0.239109998625214	-1.5	0.881725182903121	0.2
ENSG00000256988		0.222969683135456	-1.5	NA	0
ENSG00000256994	LINC02378	NA	0	NA	0.3
ENSG00000256995		0.304870390590595	-1.3	0.596962255047835	-0.9
ENSG00000257000		NA	0	NA	0
ENSG00000257002		NA	-0.3	NA	-1.1
ENSG00000257004		NA	0	NA	0
ENSG00000257005		0.664683250823932	-0.7	NA	0.2
ENSG00000257008	GPR142	NA	-0.1	NA	0
ENSG00000257009		NA	-0.1	0.590491522777381	-0.9
ENSG00000257012		NA	0	NA	0
ENSG00000257016	SLC25A39P2	NA	0	NA	0
ENSG00000257017	HP	0.632781417573992	0.5	0.397656576814277	0.7
ENSG00000257021	HSPE1P20	NA	0.1	NA	0
ENSG00000257022		0.473182177732808	0.8	1.92481549364654e-10	-4.3
ENSG00000257023		NA	0	NA	0.3
ENSG00000257025		NA	-0.1	NA	-0.4
ENSG00000257027		0.930544870568499	0	0.765704017554779	0.2
ENSG00000257035		NA	0.1	NA	0
ENSG00000257037	RARS1P1	NA	-0.5	NA	0.1
ENSG00000257038		0.000583027412755354	-3.5	0.388107941910742	-1.1
ENSG00000257042		NA	0	NA	-0.7
ENSG00000257043	SRSF3P1	0.19098559429025	-1.4	NA	-0.6
ENSG00000257045		0.211068197567489	-1.3	0.181814425233784	2
ENSG00000257046	SLCO1B3-SLCO1B7	NA	0	NA	0
ENSG00000257048	LINC02417	NA	0	NA	0.4
ENSG00000257052		0.703119897547705	-0.5	0.998558842525841	0
ENSG00000257053		NA	0.1	NA	-0.1
ENSG00000257056	LINC02282	NA	0	NA	0
ENSG00000257057	C11orf97	NA	0	0.750225963826034	0.5
ENSG00000257058		NA	-0.3	NA	0.1
ENSG00000257060		0.00631087070413553	-2.9	NA	-0.1
ENSG00000257062		NA	0	NA	0.3
ENSG00000257065		NA	0.3	0.347341673696691	-1.5
ENSG00000257067	LINC02703	NA	0.1	NA	0.1
ENSG00000257069	KCNK4-TEX40	NA	0.1	NA	0
ENSG00000257070		0.458543598178663	-1.1	NA	-0.5
ENSG00000257074	RPL29P33	NA	0	NA	0.3
ENSG00000257075	RPEP6	NA	0	NA	0
ENSG00000257078		NA	0	NA	0
ENSG00000257083		0.911488046611286	0.1	0.735321575065155	0.6
ENSG00000257084	MIR200CHG	5.78613803072751e-11	-4.4	0.365806955249484	-1.1
ENSG00000257086		NA	0	NA	0
ENSG00000257087		NA	0	NA	0
ENSG00000257093	DENND11	0.0755736016661594	-0.6	0.00188103761079887	-1.1
ENSG00000257094		1.56723437110795e-05	-4.1	0.266974061481303	-1.4
ENSG00000257095		NA	0.1	NA	0
ENSG00000257096		NA	0	NA	0
ENSG00000257097	CLIP1-AS1	0.360322352785041	-0.7	0.199229496294872	-1.3
ENSG00000257101	LRRC37A13P	NA	-0.1	NA	0
ENSG00000257103	LSM14A	0.000118023540272258	0.5	0.420331211734228	0.2
ENSG00000257105		0.419595032620355	-0.7	0.000244160840383801	-2.9
ENSG00000257108	NHLRC4	NA	0	NA	-0.2
ENSG00000257109	OR4F28P	NA	0	NA	0
ENSG00000257113		NA	0	NA	0
ENSG00000257114	LINC02450	NA	0.1	NA	0.2
ENSG00000257115	OR11H12	NA	0	NA	0
ENSG00000257119	EEF1B2P4	NA	0	NA	0.4
ENSG00000257120		0.711469316775424	0.4	0.677123753000986	0.5
ENSG00000257121		0.369460111043102	-1	0.871670177849012	-0.2
ENSG00000257122	RRN3P3	0.00232387045104766	-1.5	0.507006614587696	-0.4
ENSG00000257124		NA	0	NA	0
ENSG00000257125	KRT127P	NA	0	NA	0
